season,week,Tm,attendance,Total,Home,Away
2015,7,St. Louis Rams,51523.0,957670,419220.0,538450.0
2015,7,Tampa Bay Buccaneers,72912.0,1041376,492460.0,548916.0
2015,7,Tennessee Titans,63329.0,1045359,498435.0,546924.0
2015,7,Washington Redskins,72912.0,1196087,609672.0,586415.0
2016,7,Arizona Cardinals,65089.0,1083135,518652.0,564483.0
2016,7,Atlanta Falcons,69832.0,1116392,559998.0,556394.0
2016,7,Baltimore Ravens,78160.0,1134133,568823.0,565310.0
2016,7,Buffalo Bills,65658.0,1098702,548073.0,550629.0
2016,7,Carolina Panthers,,1159680,590343.0,569337.0
2016,7,Chicago Bears,78217.0,1060607,482951.0,577656.0
2016,7,Cincinnati Bengals,65047.0,1088770,508071.0,580699.0
2016,7,Cleveland Browns,65047.0,1044825,514489.0,530336.0
2016,7,Dallas Cowboys,,1322087,740318.0,581769.0
2016,7,Denver Broncos,76865.0,1133943,614193.0,519750.0
2016,7,Detroit Lions,60461.0,1075305,486342.0,588963.0
2016,7,Green Bay Packers,78217.0,1169215,625727.0,543488.0
2016,7,Houston Texans,76865.0,1132210,574947.0,557263.0
2016,7,Indianapolis Colts,65470.0,1100210,524393.0,575817.0
2016,7,Jacksonville Jaguars,62614.0,1031602,517172.0,514430.0
2016,7,Kansas City Chiefs,76282.0,1115214,586624.0,528590.0
2016,7,Los Angeles Rams,74121.0,1198268,665318.0,532950.0
2016,7,Miami Dolphins,65658.0,1073132,524101.0,549031.0
2016,7,Minnesota Vikings,69596.0,1084502,534289.0,550213.0
2016,7,New England Patriots,66009.0,1094772,534632.0,560140.0
2016,7,New Orleans Saints,76282.0,1141039,584876.0,556163.0
2016,7,New York Giants,74121.0,1217320,630315.0,587005.0
2016,7,New York Jets,78160.0,1168377,625280.0,543097.0
2016,7,Oakland Raiders,62614.0,1009172,458561.0,550611.0
2016,7,Philadelphia Eagles,69596.0,1125298,556768.0,568530.0
2016,7,Pittsburgh Steelers,66009.0,1065627,514503.0,551124.0
2016,7,San Diego Chargers,69832.0,998070,456197.0,541873.0
2016,7,San Francisco 49ers,70178.0,1119165,561424.0,557741.0
2016,7,Seattle Seahawks,65089.0,1138809,552588.0,586221.0
2016,7,Tampa Bay Buccaneers,70178.0,1054600,484998.0,569602.0
2016,7,Tennessee Titans,65470.0,1016507,517273.0,499234.0
2016,7,Washington Redskins,60461.0,1206654,626432.0,580222.0
2017,7,Arizona Cardinals,73736.0,1063084,513741.0,549343.0
2017,7,Atlanta Falcons,65878.0,1123058,575681.0,547377.0
2017,7,Baltimore Ravens,66751.0,1088056,564709.0,523347.0
2017,7,Buffalo Bills,68561.0,1040917,534200.0,506717.0
2017,7,Carolina Panthers,61256.0,1133961,588942.0,545019.0
2017,7,Chicago Bears,61256.0,1021219,488137.0,533082.0
2017,7,Cincinnati Bengals,65363.0,978253,425937.0,552316.0
2017,7,Cleveland Browns,59061.0,968007,511060.0,456947.0
2017,7,Dallas Cowboys,70133.0,1309211,741775.0,567436.0
2017,7,Denver Broncos,25388.0,1106590,610846.0,495744.0
2017,7,Detroit Lions,,1046765,513100.0,533665.0
2017,7,Green Bay Packers,78380.0,1183556,624742.0,558814.0
2017,7,Houston Texans,,1080447,574197.0,506250.0
2017,7,Indianapolis Colts,63104.0,1022042,507525.0,514517.0
2017,7,Jacksonville Jaguars,63104.0,1049568,514427.0,535141.0
2017,7,Kansas City Chiefs,55090.0,1134166,592851.0,541315.0
2017,7,Los Angeles Chargers,25388.0,783367,202687.0,580680.0
2017,7,Los Angeles Rams,73736.0,1062261,507136.0,555125.0
2017,7,Miami Dolphins,65025.0,1051161,541022.0,510139.0
2017,7,Minnesota Vikings,66751.0,1099905,533769.0,566136.0
2017,7,New England Patriots,65878.0,1099028,527024.0,572004.0
2017,7,New Orleans Saints,78380.0,1146046,585113.0,560933.0
2017,7,New York Giants,78527.0,1183037,617434.0,565603.0
2017,7,New York Jets,65025.0,1143358,620496.0,522862.0
2017,7,Oakland Raiders,55090.0,988483,461137.0,527346.0
2017,7,Philadelphia Eagles,69596.0,1117141,556768.0,560373.0
2017,7,Pittsburgh Steelers,65363.0,1035491,499768.0,535723.0
2017,7,San Francisco 49ers,70133.0,1104010,561155.0,542855.0
2017,7,Seattle Seahawks,78527.0,1129943,551809.0,578134.0
2017,7,Tampa Bay Buccaneers,68561.0,1036961,479618.0,557343.0
2017,7,Tennessee Titans,59061.0,1040119,525214.0,514905.0
2017,7,Washington Redskins,69596.0,1137639,601405.0,536234.0
2018,7,Arizona Cardinals,62359.0,1018127,496111.0,522016.0
2018,7,Atlanta Falcons,72756.0,1119143,583184.0,535959.0
2018,7,Baltimore Ravens,70639.0,1053383,563451.0,489932.0
2018,7,Buffalo Bills,56848.0,1072899,519695.0,553204.0
2018,7,Carolina Panthers,69696.0,1102756,590182.0,512574.0
2018,7,Chicago Bears,62389.0,1045568,490750.0,554818.0
2018,7,Cincinnati Bengals,75676.0,911289,406028.0,505261.0
2018,7,Cleveland Browns,53682.0,1045441,526122.0,519319.0
2018,7,Dallas Cowboys,66301.0,1303393,732958.0,570435.0
2018,7,Denver Broncos,62359.0,1092324,611571.0,480753.0
2018,7,Detroit Lions,65265.0,1054328,502061.0,552267.0
2018,7,Green Bay Packers,,1163842,622677.0,541165.0
2018,7,Houston Texans,66534.0,1112480,574439.0,538041.0
2018,7,Indianapolis Colts,56848.0,1006361,473598.0,532763.0
2018,7,Jacksonville Jaguars,66534.0,1109899,552589.0,557310.0
2018,7,Kansas City Chiefs,75676.0,1107376,607780.0,499596.0
2018,7,Los Angeles Chargers,84301.0,803556,262145.0,541411.0
2018,7,Los Angeles Rams,66597.0,1102409,579439.0,522970.0
2018,7,Miami Dolphins,65265.0,1062180,524480.0,537700.0
2018,7,Minnesota Vikings,77982.0,1090834,534491.0,556343.0
2018,7,New England Patriots,62389.0,1068530,527024.0,541506.0
2018,7,New Orleans Saints,70639.0,1147700,584411.0,563289.0
2018,7,New York Giants,72756.0,1183132,615525.0,567607.0
2018,7,New York Jets,77982.0,1130823,623856.0,506967.0
2018,7,Oakland Raiders,,955258,463353.0,491905.0
2018,7,Philadelphia Eagles,69696.0,1149737,557568.0,592169.0
2018,7,Pittsburgh Steelers,,1040509,507651.0,532858.0
2018,7,San Francisco 49ers,66597.0,1052454,553190.0,499264.0
2018,7,Seattle Seahawks,,1114327,552009.0,562318.0
2018,7,Tampa Bay Buccaneers,53682.0,999843,434855.0,564988.0
2018,7,Tennessee Titans,84301.0,1092094,516161.0,575933.0
2018,7,Washington Redskins,66301.0,1043167,488227.0,554940.0
2019,7,Arizona Cardinals,73577.0,1000509,490586.0,509923.0
2019,7,Atlanta Falcons,71856.0,1099463,572811.0,526652.0
2019,7,Baltimore Ravens,69012.0,1091363,565020.0,526343.0
2019,7,Buffalo Bills,68340.0,1123350,550713.0,572637.0
2019,7,Carolina Panthers,,1122333,577765.0,544568.0
2019,7,Chicago Bears,62306.0,1051152,495332.0,555820.0
2019,7,Cincinnati Bengals,42784.0,907640,377432.0,530208.0
2019,7,Cleveland Browns,,1075124,539448.0,535676.0
2019,7,Dallas Cowboys,91213.0,1289027,727432.0,561595.0
2019,7,Denver Broncos,76748.0,1104191,607497.0,496694.0
2019,7,Detroit Lions,60314.0,1011888,490737.0,521151.0
2019,7,Green Bay Packers,78160.0,1154661,622762.0,531899.0
2019,7,Houston Texans,59977.0,1075836,574345.0,501491.0
2019,7,Indianapolis Colts,59977.0,965049,488886.0,476163.0
2019,7,Jacksonville Jaguars,42784.0,1014675,504686.0,509989.0
2019,7,Kansas City Chiefs,76748.0,1115771,587723.0,528048.0
2019,7,Los Angeles Chargers,62431.0,760644,254007.0,506637.0
2019,7,Los Angeles Rams,71856.0,1147715,582325.0,565390.0
2019,7,Miami Dolphins,68340.0,1067487,504540.0,562947.0
2019,7,Minnesota Vikings,60314.0,1070025,534794.0,535231.0
2019,7,New England Patriots,78523.0,1087904,527024.0,560880.0
2019,7,New Orleans Saints,62306.0,1117057,584660.0,532397.0
2019,7,New York Giants,73577.0,1143109,597316.0,545793.0
2019,7,New York Jets,78523.0,1116711,628184.0,488527.0
2019,7,Oakland Raiders,78160.0,961146,428311.0,532835.0
2019,7,Philadelphia Eagles,91213.0,1139525,558268.0,581257.0
2019,7,Pittsburgh Steelers,,986590,497896.0,488694.0
2019,7,San Francisco 49ers,61459.0,1080454,562443.0,518011.0
2019,7,Seattle Seahawks,69012.0,1101649,551927.0,549722.0
2019,7,Tampa Bay Buccaneers,,949068,415189.0,533879.0
2019,7,Tennessee Titans,62431.0,1047496,516074.0,531422.0
2019,7,Washington Redskins,61459.0,1101466,523906.0,577560.0
2020,7,Arizona Cardinals,1200.0,39894,9600.0,30294.0
2020,7,Atlanta Falcons,7796.0,113084,50657.0,62427.0
2020,7,Baltimore Ravens,,39018,4345.0,34673.0
2020,7,Buffalo Bills,,23678,,23678.0
2020,7,Carolina Panthers,3000.0,55958,34229.0,21729.0
2020,7,Chicago Bears,,36556,,36556.0
2020,7,Cincinnati Bengals,9732.0,116248,66965.0,49283.0
2020,7,Cleveland Browns,9732.0,150365,80440.0,69925.0
2020,7,Dallas Cowboys,,229343,219021.0,10322.0
2020,7,Denver Broncos,5314.0,47133,21122.0,26011.0
2020,7,Detroit Lions,7796.0,41652,,41652.0
2020,7,Green Bay Packers,12618.0,41401,,41401.0
2020,7,Houston Texans,12618.0,149134,86800.0,62334.0
2020,7,Indianapolis Colts,,131684,79560.0,52124.0
2020,7,Jacksonville Jaguars,,155987,127355.0,28632.0
2020,7,Kansas City Chiefs,5314.0,142549,105228.0,37321.0
2020,7,Las Vegas Raiders,,33407,,33407.0
2020,7,Los Angeles Chargers,,38354,,38354.0
2020,7,Los Angeles Rams,,28127,,28127.0
2020,7,Miami Dolphins,,124466,98352.0,26114.0
2020,7,Minnesota Vikings,,33633,,33633.0
2020,7,New England Patriots,,38586,,38586.0
2020,7,New Orleans Saints,3000.0,48429,22476.0,25953.0
2020,7,New York Giants,,38355,,38355.0
2020,7,New York Jets,,30184,,30184.0
2020,7,Philadelphia Eagles,,45972,,45972.0
2020,7,Pittsburgh Steelers,10355.0,101759,15877.0,85882.0
2020,7,San Francisco 49ers,,36071,,36071.0
2020,7,Seattle Seahawks,1200.0,13569,,13569.0
2020,7,Tampa Bay Buccaneers,,123127,101383.0,21744.0
2020,7,Tennessee Titans,10355.0,135103,84527.0,50576.0
2020,7,Washington Football Team,,39048,3000.0,36048.0
2021,7,Arizona Cardinals,60297.0,1090961,500981.0,589980.0
2021,7,Atlanta Falcons,62739.0,1173982,540764.0,633218.0
2021,7,Baltimore Ravens,70659.0,1141157,634840.0,506317.0
2021,7,Buffalo Bills,,1093983,610352.0,483631.0
2021,7,Carolina Panthers,71889.0,1202133,575249.0,626884.0
2021,7,Chicago Bears,65635.0,1079841,486675.0,593166.0
2021,7,Cincinnati Bengals,70659.0,1056115,542929.0,513186.0
2021,7,Cleveland Browns,67431.0,1092573,539448.0,553125.0
2021,7,Dallas Cowboys,,1366866,747368.0,619498.0
2021,7,Denver Broncos,67431.0,1243881,686129.0,557752.0
2021,7,Detroit Lions,70540.0,1027002,412177.0,614825.0
2021,7,Green Bay Packers,78219.0,1187232,623929.0,563303.0
2021,7,Houston Texans,60297.0,1114558,601305.0,513253.0
2021,7,Indianapolis Colts,56576.0,1081420,562276.0,519144.0
2021,7,Jacksonville Jaguars,,1070491,539716.0,530775.0
2021,7,Kansas City Chiefs,69484.0,1192945,659044.0,533901.0
2021,7,Las Vegas Raiders,62000.0,1068732,550673.0,518059.0
2021,7,Los Angeles Chargers,,1153356,632160.0,521196.0
2021,7,Los Angeles Rams,70540.0,1187786,572791.0,614995.0
2021,7,Miami Dolphins,62739.0,1110828,579366.0,531462.0
2021,7,Minnesota Vikings,,1118294,533613.0,584681.0
2021,7,New England Patriots,65878.0,1150306,592902.0,557404.0
2021,7,New Orleans Saints,68563.0,1117104,519432.0,597672.0
2021,7,New York Giants,71889.0,1207885,591052.0,616833.0
2021,7,New York Jets,65878.0,1173183,645092.0,528091.0
2021,7,Philadelphia Eagles,62000.0,1177614,558368.0,619246.0
2021,7,Pittsburgh Steelers,,1103916,544397.0,559519.0
2021,7,San Francisco 49ers,56576.0,1109442,533364.0,576078.0
2021,7,Seattle Seahawks,68563.0,1141021,547264.0,593757.0
2021,7,Tampa Bay Buccaneers,65635.0,1067169,457325.0,609844.0
2021,7,Tennessee Titans,69484.0,1137282,617102.0,520180.0
2021,7,Washington Football Team,78219.0,1081126,422009.0,659117.0
2022,7,Arizona Cardinals,63290.0,1141794,586830.0,554964.0
2022,7,Atlanta Falcons,66158.0,1167681,626248.0,541433.0
2022,7,Baltimore Ravens,70461.0,1185526,564714.0,620812.0
2022,7,Buffalo Bills,,1107077,547450.0,559627.0
2022,7,Carolina Panthers,71941.0,1201413,642167.0,559246.0
2022,7,Chicago Bears,65878.0,1131267,538410.0,592857.0
2022,7,Cincinnati Bengals,66158.0,1109393,463733.0,645660.0
2022,7,Cleveland Browns,70461.0,1118849,539448.0,579401.0
2022,7,Dallas Cowboys,93487.0,1409563,841192.0,568371.0
2022,7,Denver Broncos,76624.0,1251020,607845.0,643175.0
2022,7,Detroit Lions,93487.0,1157336,570809.0,586527.0
2022,7,Green Bay Packers,60427.0,1213888,685623.0,528265.0
2022,7,Houston Texans,61228.0,1163275,543294.0,619981.0
2022,7,Indianapolis Colts,69459.0,1163736,524474.0,639262.0
2022,7,Jacksonville Jaguars,65664.0,1130728,531675.0,599053.0
2022,7,Kansas City Chiefs,71746.0,1202995,587997.0,614998.0
2022,7,Las Vegas Raiders,61228.0,1125946,496363.0,629583.0
2022,7,Los Angeles Chargers,70240.0,1175977,559644.0,616333.0
2022,7,Los Angeles Rams,,1218216,654606.0,563610.0
2022,7,Miami Dolphins,66224.0,1152651,529841.0,622810.0
2022,7,Minnesota Vikings,,1130867,600183.0,530684.0
2022,7,New England Patriots,65878.0,1151883,527024.0,624859.0
2022,7,New Orleans Saints,63290.0,1168868,621249.0,547619.0
2022,7,New York Giants,65664.0,1243963,688266.0,555697.0
2022,7,New York Jets,76624.0,1251761,624075.0,627686.0
2022,7,Philadelphia Eagles,,1180465,628828.0,551637.0
2022,7,Pittsburgh Steelers,66224.0,1151279,530243.0,621036.0
2022,7,San Francisco 49ers,71746.0,1209231,644661.0,564570.0
2022,7,Seattle Seahawks,70240.0,1174177,619491.0,554686.0
2022,7,Tampa Bay Buccaneers,71941.0,1196168,620898.0,575270.0
2022,7,Tennessee Titans,69459.0,1166846,548929.0,617917.0
2022,7,Washington Commanders,60427.0,1084489,522954.0,561535.0
2023,7,Arizona Cardinals,68781.0,1113568,502912.0,610656.0
2023,7,Atlanta Falcons,62620.0,1176416,556828.0,619588.0
2023,7,Baltimore Ravens,70989.0,1170734,635380.0,535354.0
2023,7,Buffalo Bills,64628.0,1183200,626483.0,556717.0
2023,7,Carolina Panthers,,1163926,573086.0,590840.0
2023,7,Chicago Bears,62199.0,1111491,494157.0,617334.0
2023,7,Cincinnati Bengals,,1144696,594361.0,550335.0
2023,7,Cleveland Browns,65552.0,1168498,610295.0,558203.0
2023,7,Dallas Cowboys,,1378746,748755.0,629991.0
2023,7,Denver Broncos,76880.0,1226925,687498.0,539427.0
2023,7,Detroit Lions,70989.0,1170249,518741.0,651508.0
2023,7,Green Bay Packers,76880.0,1242403,622636.0,619767.0
2023,7,Houston Texans,,1184936,640742.0,544194.0
2023,7,Indianapolis Colts,65552.0,1113729,587393.0,526336.0
2023,7,Jacksonville Jaguars,70009.0,1150901,621599.0,529302.0
2023,7,Kansas City Chiefs,73642.0,1205847,638715.0,567132.0
2023,7,Las Vegas Raiders,62199.0,1111041,559713.0,551328.0
2023,7,Los Angeles Chargers,73642.0,1190939,627632.0,563307.0
2023,7,Los Angeles Rams,73471.0,1235049,585204.0,649845.0
2023,7,Miami Dolphins,69879.0,1136583,593304.0,543279.0
2023,7,Minnesota Vikings,66975.0,1157107,535308.0,621799.0
2023,7,New England Patriots,64628.0,1165144,567168.0,597976.0
2023,7,New Orleans Saints,70009.0,1188849,560164.0,628685.0
2023,7,New York Giants,81671.0,1262352,634459.0,627893.0
2023,7,New York Jets,,1285954,701011.0,584943.0
2023,7,Philadelphia Eagles,69879.0,1223746,559032.0,664714.0
2023,7,Pittsburgh Steelers,73471.0,1146477,602796.0,543681.0
2023,7,San Francisco 49ers,66975.0,1186315,573245.0,613070.0
2023,7,Seattle Seahawks,68781.0,1193230,549886.0,643344.0
2023,7,Tampa Bay Buccaneers,62620.0,1140061,510321.0,629740.0
2023,7,Tennessee Titans,,1117370,580686.0,536684.0
2023,7,Washington Commanders,81671.0,1175750,511606.0,664144.0
2024,7,Arizona Cardinals,64357.0,1138411,575780.0,562631.0
2024,7,Atlanta Falcons,70691.0,1185384,642432.0,542952.0
2024,7,Baltimore Ravens,64828.0,1220990,568423.0,652567.0
2024,7,Buffalo Bills,70842.0,1192970,565564.0,627406.0
2024,7,Carolina Panthers,63380.0,1175655,640515.0,535140.0
2024,7,Chicago Bears,,1076006,527841.0,548165.0
2024,7,Cincinnati Bengals,68143.0,1191765,530355.0,661410.0
2024,7,Cleveland Browns,68143.0,1134676,541808.0,592868.0
2024,7,Dallas Cowboys,,1401575,836749.0,564826.0
2024,7,Denver Broncos,70008.0,1142969,515265.0,627704.0
2024,7,Detroit Lions,66971.0,1153330,584300.0,569030.0
2024,7,Green Bay Packers,78197.0,1214251,702030.0,512221.0
2024,7,Houston Texans,78197.0,1216430,570666.0,645764.0
2024,7,Indianapolis Colts,66299.0,1161683,526138.0,635545.0
2024,7,Jacksonville Jaguars,86651.0,1114472,526117.0,588355.0
2024,7,Kansas City Chiefs,71309.0,1144982,588837.0,556145.0
2024,7,Las Vegas Raiders,73267.0,1122807,497403.0,625404.0
2024,7,Los Angeles Chargers,64357.0,1170832,559732.0,611100.0
2024,7,Los Angeles Rams,73267.0,1124537,584264.0,540273.0
2024,7,Miami Dolphins,66299.0,1153651,525150.0,628501.0
2024,7,Minnesota Vikings,66971.0,1153509,596577.0,556932.0
2024,7,New England Patriots,86651.0,1147581,517078.0,630503.0
2024,7,New Orleans Saints,70008.0,1227161,630113.0,597048.0
2024,7,New York Giants,82779.0,1273642,706231.0,567411.0
2024,7,New York Jets,66956.0,1224693,631346.0,593347.0
2024,7,Philadelphia Eagles,82779.0,1194031,606268.0,587763.0
2024,7,Pittsburgh Steelers,66956.0,1151407,535045.0,616362.0
2024,7,San Francisco 49ers,71309.0,1122075,642803.0,479272.0
2024,7,Seattle Seahawks,70691.0,1166304,617945.0,548359.0
2024,7,Tampa Bay Buccaneers,64828.0,1160353,573195.0,587158.0
2024,7,Tennessee Titans,70842.0,1108720,518556.0,590164.0
2024,7,Washington Commanders,63380.0,1143908,570854.0,573054.0
2015,8,Arizona Cardinals,67431.0,1028446,513487.0,514959.0
2015,8,Atlanta Falcons,70524.0,1134671,562845.0,571826.0
2015,8,Baltimore Ravens,70829.0,1083919,568018.0,515901.0
2015,8,Buffalo Bills,,1140809,559047.0,581762.0
2015,8,Carolina Panthers,74136.0,1157689,592454.0,565235.0
2015,8,Chicago Bears,62311.0,1020065,496287.0,523778.0
2015,8,Cincinnati Bengals,64750.0,1028118,491118.0,537000.0
2015,8,Cleveland Browns,67431.0,1062262,529488.0,532774.0
2015,8,Dallas Cowboys,91486.0,1312509,731672.0,580837.0
2015,8,Denver Broncos,77075.0,1141878,615381.0,526497.0
2015,8,Detroit Lions,83624.0,1025745,490782.0,534963.0
2015,8,Green Bay Packers,77075.0,1147786,627308.0,520478.0
2015,8,Houston Texans,71630.0,1098814,574159.0,524655.0
2015,8,Indianapolis Colts,74136.0,1067476,528381.0,539095.0
2015,8,Jacksonville Jaguars,,1056511,514268.0,542243.0
2015,8,Kansas City Chiefs,83624.0,1130807,602228.0,528579.0
2015,8,Miami Dolphins,66829.0,1093320,537548.0,555772.0
2015,8,Minnesota Vikings,62311.0,958016,419440.0,538576.0
2015,8,New England Patriots,66829.0,1136287,534632.0,601655.0
2015,8,New Orleans Saints,73019.0,1135027,584305.0,550722.0
2015,8,New York Giants,73019.0,1198163,632011.0,566152.0
2015,8,New York Jets,54700.0,1207646,625280.0,582366.0
2015,8,Oakland Raiders,54700.0,970514,436397.0,534117.0
2015,8,Philadelphia Eagles,,1154629,555868.0,598761.0
2015,8,Pittsburgh Steelers,64750.0,1050712,514854.0,535858.0
2015,8,San Diego Chargers,70829.0,1056457,534180.0,522277.0
2015,8,San Francisco 49ers,51207.0,1082259,566092.0,516167.0
2015,8,Seattle Seahawks,91486.0,1097931,552162.0,545769.0
2015,8,St. Louis Rams,51207.0,957670,419220.0,538450.0
2015,8,Tampa Bay Buccaneers,70524.0,1041376,492460.0,548916.0
2015,8,Tennessee Titans,71630.0,1045359,498435.0,546924.0
2015,8,Washington Redskins,,1196087,609672.0,586415.0
2016,8,Arizona Cardinals,74088.0,1083135,518652.0,564483.0
2016,8,Atlanta Falcons,70165.0,1116392,559998.0,556394.0
2016,8,Baltimore Ravens,,1134133,568823.0,565310.0
2016,8,Buffalo Bills,70442.0,1098702,548073.0,550629.0
2016,8,Carolina Panthers,74088.0,1159680,590343.0,569337.0
2016,8,Chicago Bears,60422.0,1060607,482951.0,577656.0
2016,8,Cincinnati Bengals,84488.0,1088770,508071.0,580699.0
2016,8,Cleveland Browns,67431.0,1044825,514489.0,530336.0
2016,8,Dallas Cowboys,93103.0,1322087,740318.0,581769.0
2016,8,Denver Broncos,76756.0,1133943,614193.0,519750.0
2016,8,Detroit Lions,71882.0,1075305,486342.0,588963.0
2016,8,Green Bay Packers,70165.0,1169215,625727.0,543488.0
2016,8,Houston Texans,71882.0,1132210,574947.0,557263.0
2016,8,Indianapolis Colts,65417.0,1100210,524393.0,575817.0
2016,8,Jacksonville Jaguars,61619.0,1031602,517172.0,514430.0
2016,8,Kansas City Chiefs,65417.0,1115214,586624.0,528590.0
2016,8,Los Angeles Rams,,1198268,665318.0,532950.0
2016,8,Miami Dolphins,,1073132,524101.0,549031.0
2016,8,Minnesota Vikings,60422.0,1084502,534289.0,550213.0
2016,8,New England Patriots,70442.0,1094772,534632.0,560140.0
2016,8,New Orleans Saints,73188.0,1141039,584876.0,556163.0
2016,8,New York Giants,,1217320,630315.0,587005.0
2016,8,New York Jets,67431.0,1168377,625280.0,543097.0
2016,8,Oakland Raiders,61068.0,1009172,458561.0,550611.0
2016,8,Philadelphia Eagles,93103.0,1125298,556768.0,568530.0
2016,8,Pittsburgh Steelers,,1065627,514503.0,551124.0
2016,8,San Diego Chargers,76756.0,998070,456197.0,541873.0
2016,8,San Francisco 49ers,,1119165,561424.0,557741.0
2016,8,Seattle Seahawks,73188.0,1138809,552588.0,586221.0
2016,8,Tampa Bay Buccaneers,61068.0,1054600,484998.0,569602.0
2016,8,Tennessee Titans,61619.0,1016507,517273.0,499234.0
2016,8,Washington Redskins,84488.0,1206654,626432.0,580222.0
2017,8,Arizona Cardinals,,1063084,513741.0,549343.0
2017,8,Atlanta Falcons,77562.0,1123058,575681.0,547377.0
2017,8,Baltimore Ravens,70408.0,1088056,564709.0,523347.0
2017,8,Buffalo Bills,69599.0,1040917,534200.0,506717.0
2017,8,Carolina Panthers,58545.0,1133961,588942.0,545019.0
2017,8,Chicago Bears,73192.0,1021219,488137.0,533082.0
2017,8,Cincinnati Bengals,57901.0,978253,425937.0,552316.0
